comment_id,video_id,text,text_clean,author_pseudo,like_count,reply_count,is_reply,parent_id,published_at,comment_year,comment_ym,years_since_performance,days_since_upload,years_since_upload,comment_age_days,lang,lang_conf,lang_reliable,n_chars,n_tokens,n_emoji,is_textless,probe_who_listening,probe_personal_memory,probe_mortality,probe_restorative,lang_grp,dict_personal_memory,dict_mortality,dict_restorative,dict_who_listening,zs_mortality,zs_collective,zs_personal_memory,zs_restorative,zs_anemoia,zs_reflective,flag_personal_memory,flag_mortality,flag_restorative,flag_reflective,flag_collective,flag_anemoia,n_constructs,sentiment
UgyUiqEylrR1WFL0LwZ4AaABAg,TdWEhMOrRpQ,Força Itália. Brasil ora por ti💟🇮🇹,Força Itália. Brasil ora por ti💟🇮🇹,42a4943611fec345,0,0,False,,2020-04-09 10:12:09+00:00,2020,2020-04-01,23,1630,4.462696783025325,2344,pt,0.9307123214143476,True,34,6,1,False,False,False,False,False,pt,False,False,False,False,0.9967460036277771,0.9839400053024292,0.6247515678405762,0.9368362426757812,0.1250653862953186,0.6646491885185242,False,False,False,False,False,False,0,positive
UgzWZhUD2GOE8JLmFfx4AaABAg,TdWEhMOrRpQ,*When you're seeing a 26 years old beautiful woman*,*When you're seeing a 26 years old beautiful woman*,c2570d433751f1ee,0,0,False,,2020-04-09 04:14:28+00:00,2020,2020-04-01,23,1630,4.462696783025325,2344,en,0.8284423514989954,True,51,9,0,False,False,False,False,False,en,False,False,False,False,0.9828890562057495,0.8698804974555969,0.6990490555763245,0.9340351223945618,0.014199680648744106,0.8865187168121338,False,False,False,False,False,False,0,positive
Ugy-YfQdzTRRBgJRvjd4AaABAg,TdWEhMOrRpQ,Andrea Bocelli é simplesmente maravilhoso 😭😭😭,Andrea Bocelli é simplesmente maravilhoso 😭😭😭,403ae313e1a53922,1,0,False,,2020-04-08 17:24:58+00:00,2020,2020-04-01,23,1629,4.459958932238193,2344,pt,0.8223065007769624,True,45,6,1,False,False,False,False,False,pt,False,False,False,False,0.9985923767089844,0.95902019739151,0.6971967220306396,0.9901971817016602,0.07088048756122589,0.3694572448730469,False,False,True,False,False,False,1,positive
UgxhIcD6pNzaijYvS7B4AaABAg,TdWEhMOrRpQ,"Re pechofrío el público, yo estaría haciendo alto pogo loco","Re pechofrío el público, yo estaría haciendo alto pogo loco",38d42b491061e32b,0,0,False,,2020-04-08 15:51:54+00:00,2020,2020-04-01,23,1629,4.459958932238193,2344,es,0.909254689879337,True,59,10,0,False,False,False,False,False,es,False,False,False,False,0.9861680865287781,0.7874412536621094,0.5423785448074341,0.8978297114372253,0.1650204360485077,0.8511826992034912,False,False,False,False,False,False,0,negative
Ugz6uRLRwzGzLqYAJzl4AaABAg.97Bk3n0iOWb97BkgtkVu4x,TdWEhMOrRpQ,It's my favorite song when I was small. I just learn it was actually Italian from The Late Late Show with James Corden.,It's my favorite song when I was small. I just learn it was actually Italian from The Late Late Show with James Corden.,fdf4a762203ba018,0,0,True,Ugz6uRLRwzGzLqYAJzl4AaABAg,2020-04-08 14:06:02+00:00,2020,2020-04-01,23,1629,4.459958932238193,2344,en,0.945841389859652,True,119,23,0,False,False,True,False,False,en,True,False,False,False,0.9787735939025879,0.9988774061203003,0.9895715713500977,0.998835027217865,0.2146914154291153,0.8817549347877502,True,False,True,False,True,False,3,positive
Ugw4UIvyoz1CkAKCemh4AaABAg,TdWEhMOrRpQ,Bom dia Andrea botccelli canta muito eu ouvindo 8 de abril 2020 música linda,Bom dia Andrea botccelli canta muito eu ouvindo 8 de abril 2020 música linda,0bb6cbe2fa874924,0,0,False,,2020-04-08 12:14:02+00:00,2020,2020-04-01,23,1629,4.459958932238193,2345,pt,0.90133040966628,True,76,14,0,False,False,False,False,False,pt,False,False,False,False,0.9986141324043274,0.892260730266571,0.6806663870811462,0.7139055728912354,0.23453812301158905,0.3093887269496918,False,False,False,False,False,False,0,positive
UgxSQn83krNoPpCsGkV4AaABAg,TdWEhMOrRpQ,"Senhor, o senhor mesmo disse que estaria conosco, disse que tb voltaria a terra, dessa maneira sabemos que mesmo o Homem dividindo o mundo por nações, somos todos irmãos, manda o teu anjo da madrugada, visita a Itália, passa  com os seus anjos e queima o inimigo com teu fogo, com a tua luz, nos te amamos senhor, Piedade dos seus filhos, não permita que o bom Homem pague pelo erro do mal! AMÉM. 🙏😭🌎🏥","Senhor, o senhor mesmo disse que estaria conosco, disse que tb voltaria a terra, dessa maneira sabemos que mesmo o Homem dividindo o mundo por nações, somos todos irmãos, manda o teu anjo da madrugada, visita a Itália, passa com os seus anjos e queima o inimigo com teu fogo, com a tua luz, nos te amamos senhor, Piedade dos seus filhos, não permita que o bom Homem pague pelo erro do mal! AMÉM. 🙏😭🌎🏥",3b1d53399d14ff8d,0,0,False,,2020-04-08 04:28:55+00:00,2020,2020-04-01,23,1629,4.459958932238193,2345,pt,1.0,True,400,75,1,False,False,False,False,False,pt,False,False,False,False,0.999208390712738,0.9956346750259399,0.7021217942237854,0.7921428680419922,0.4522940218448639,0.96207195520401,False,True,False,False,True,False,2,neutral
UgxV9YyJqB5alBR-WJ94AaABAg,TdWEhMOrRpQ,O povo brasileiro sauda o povo italiano,O povo brasileiro sauda o povo italiano,bb6d539fc83f709f,1,0,False,,2020-04-08 03:05:26+00:00,2020,2020-04-01,23,1629,4.459958932238193,2345,pt,0.865925145054363,True,39,7,0,False,False,False,False,False,pt,False,False,False,False,0.9767746925354004,0.9506749510765076,0.5808276534080505,0.9180404543876648,0.11440562456846237,0.2622745931148529,False,False,False,False,False,False,0,negative
Ugxl0NzZlSfaFv6d-_54AaABAg,TdWEhMOrRpQ,"Vai ficar tudo bem, Itália! Tem que ficar pq eu ainda tenho que ir aí realizar meu sonho.","Vai ficar tudo bem, Itália! Tem que ficar pq eu ainda tenho que ir aí realizar meu sonho.",c14bfef7e0277f5d,0,0,False,,2020-04-08 02:46:25+00:00,2020,2020-04-01,23,1629,4.459958932238193,2345,pt,0.9631345644952444,True,89,18,0,False,False,False,False,False,pt,False,False,False,False,0.9884473085403442,0.9837068915367126,0.8665847778320312,0.701508641242981,0.7128322720527649,0.9015989899635315,False,False,False,False,False,True,1,positive
Ugy6QI0VuWl_nAz3txJ4AaABAg,TdWEhMOrRpQ,"What a remarcable voice. I mean, listen to this. Its impossible to feel indifferent.","What a remarcable voice. I mean, listen to this. Its impossible to feel indifferent.",68122960782b9eab,3,0,False,,2020-04-07 23:25:57+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,en,0.8596030851307037,True,84,14,0,False,False,False,False,False,en,False,False,False,False,0.9441511034965515,0.9055314064025879,0.8413048386573792,0.31142687797546387,0.03759096562862396,0.5445592403411865,False,False,False,False,False,False,0,positive
Ugw11rOyct3memT-2-J4AaABAg,TdWEhMOrRpQ,Música para acalmar a alma,Música para acalmar a alma,14ec2606a6d18594,0,0,False,,2020-04-07 21:12:43+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,pt,0.5663885600150164,True,26,5,0,False,False,False,False,False,pt,False,False,False,False,0.9582261443138123,0.5336405038833618,0.40851274132728577,0.5827285051345825,0.21386933326721191,0.2822951078414917,False,False,False,False,False,False,0,positive
Ugz4xMU-tF7zG2l457R4AaABAg,TdWEhMOrRpQ,Eu tenho uma profunda admiração por esse talentosíssimo artista,Eu tenho uma profunda admiração por esse talentosíssimo artista,a5afe06fcfe08008,0,0,False,,2020-04-07 17:40:17+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,pt,0.9830984149742902,True,63,9,0,False,False,False,False,False,pt,False,False,False,False,0.9864189028739929,0.8801289796829224,0.7507355213165283,0.5498822927474976,0.4234579801559448,0.6568784117698669,False,False,False,False,False,False,0,positive
UgyC2SICzqRHBD2iDWF4AaABAg,TdWEhMOrRpQ,Vim aqui por causa do Pedrão Smanioto imitando ele no Caixa Preta,Vim aqui por causa do Pedrão Smanioto imitando ele no Caixa Preta,3b8294e1faf4fb7d,0,0,False,,2020-04-07 16:30:23+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,pt,0.8528498956979835,True,65,12,0,False,False,False,False,False,pt,False,False,False,False,0.9983707070350647,0.9787938594818115,0.5980775356292725,0.9158465266227722,0.01788301207125187,0.5126925706863403,False,False,False,False,False,False,0,neutral
UgyJAa0xwCWA7a9f8g14AaABAg,TdWEhMOrRpQ,Its hard to think he needed an encore. He only has 1 fuckin song lol.,Its hard to think he needed an encore. He only has 1 fuckin song lol.,435f41c0a4e79864,0,0,False,,2020-04-07 16:03:59+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,en,0.8319322272002175,True,69,15,0,False,False,False,False,False,en,False,False,False,False,0.9728344678878784,0.5063472986221313,0.5698526501655579,0.8806560635566711,0.1979866325855255,0.4860875904560089,False,False,False,False,False,False,0,negative
Ugz7kZqRRR-yY4b2yZF4AaABAg,TdWEhMOrRpQ,"Força Itália, país lindo e de pessoas acolhedoras!","Força Itália, país lindo e de pessoas acolhedoras!",aa04e26297af3b90,1,0,False,,2020-04-07 14:59:51+00:00,2020,2020-04-01,23,1628,4.457221081451061,2345,pt,0.996757725608032,True,50,8,0,False,False,False,False,False,pt,False,False,False,False,0.944791316986084,0.9286032319068909,0.6693127155303955,0.6952345967292786,0.12770701944828033,0.01638728566467762,False,False,False,False,False,False,0,positive
Ugwj_-0Fa_nND0v5JGN4AaABAg,TdWEhMOrRpQ,"Negli anni 90: “Con te partirò”
Nel 2020:”Conte partirò”",Negli anni 90: “Con te partirò” Nel 2020:”Conte partirò”,947d02fccda1474b,0,0,False,,2020-04-07 12:24:12+00:00,2020,2020-04-01,23,1628,4.457221081451061,2346,it,0.8006179625421382,True,56,9,0,False,False,False,False,False,it,False,False,False,False,0.9533293843269348,0.9337184429168701,0.7422349452972412,0.9844339489936829,0.1230688989162445,0.8882750868797302,False,False,True,False,False,False,1,neutral
UgxN2rfR0nAdNzdz-cV4AaABAg,TdWEhMOrRpQ,"im here to clear my ears from Marcelito Pomoy’s rendition. The holy ghost is saying I need to hear this version, the best version of this song!","im here to clear my ears from Marcelito Pomoy’s rendition. The holy ghost is saying I need to hear this version, the best version of this song!",6cfbaa19db42c501,0,0,False,,2020-04-07 11:27:09+00:00,2020,2020-04-01,23,1628,4.457221081451061,2346,en,0.8300152901055096,True,143,27,0,False,False,False,False,False,en,False,False,False,False,0.9980993866920471,0.9424007534980774,0.7702920436859131,0.8180110454559326,0.23414386808872223,0.5519360303878784,False,False,False,False,False,False,0,positive
Ugyxb2Y3BsCgDvoCQkd4AaABAg,TdWEhMOrRpQ,"forza italia 100 anni fa la mia famiglia è nata qui in Brasile, quando il mio grande tataravo da queste meravigliose terre ha cercato una vita migliore 🇧🇷🇮🇹","forza italia 100 anni fa la mia famiglia è nata qui in Brasile, quando il mio grande tataravo da queste meravigliose terre ha cercato una vita migliore 🇧🇷🇮🇹",d4ca06e26ca50c1c,1,1,False,,2020-04-07 09:34:44+00:00,2020,2020-04-01,23,1628,4.457221081451061,2346,it,0.9999999999980744,True,156,28,0,False,False,False,False,False,it,False,False,False,False,0.9921841621398926,0.9902821779251099,0.9558682441711426,0.85612952709198,0.15410426259040833,0.7397045493125916,True,False,False,False,True,False,2,positive
Ugyxb2Y3BsCgDvoCQkd4AaABAg.978gqvP2Ev19L5FuTS__9Q,TdWEhMOrRpQ,"Italiani e Brasiliani hanno la stessa passione per la vita, cercano sempre la felicità anche con poco. Un abbraccio.","Italiani e Brasiliani hanno la stessa passione per la vita, cercano sempre la felicità anche con poco. Un abbraccio.",d0fcadced6021711,1,0,True,Ugyxb2Y3BsCgDvoCQkd4AaABAg,2021-03-20 00:52:21+00:00,2021,2021-03-01,24,1975,5.4072553045859,1999,it,0.9996054511410076,True,116,19,0,False,False,False,False,False,it,False,False,False,False,0.0020111582707613707,0.9815509915351868,0.19406214356422424,0.7793218493461609,0.0846061259508133,0.07426493614912033,False,False,False,False,False,False,0,positive
Ugw8_LbMTo--qpupS354AaABAg,TdWEhMOrRpQ,"God Bless the Italians in this trying times.
So many great artists like Andrea Bocelli
Respect and Salute",God Bless the Italians in this trying times. So many great artists like Andrea Bocelli Respect and Salute,89036febe9a809d8,4,0,False,,2020-04-06 19:39:15+00:00,2020,2020-04-01,23,1627,4.454483230663929,2346,en,0.975826568133254,True,105,18,0,False,False,False,False,False,en,False,False,False,False,0.9911525845527649,0.9175615906715393,0.6455669403076172,0.9972261786460876,0.06877164542675018,0.04698663577437401,False,False,True,False,False,False,1,positive
UgzEatft7uIbdDkVaE54AaABAg,TdWEhMOrRpQ,Quando era criança me disseram q Andreas colou as pálpebras com super-bond,Quando era criança me disseram q Andreas colou as pálpebras com super-bond,3275b9369bc9ba33,0,0,False,,2020-04-06 12:49:40+00:00,2020,2020-04-01,23,1627,4.454483230663929,2346,pt,0.9920754040717868,True,74,12,0,False,False,False,False,False,pt,False,False,False,False,0.9990836381912231,0.9892440438270569,0.9193171262741089,0.9992734789848328,0.2114167958498001,0.8291464447975159,False,False,True,False,True,False,2,neutral
UgyvMo1Q3GjYsRxPNIF4AaABAg,TdWEhMOrRpQ,Esse cara e tão foda que nem faz força. Isso sim e talento ❤️❤️sou fã desde que eu era criança 😍❤️#forçamundo!,Esse cara e tão foda que nem faz força. Isso sim e talento ❤️❤️sou fã desde que eu era criança 😍❤️#forçamundo!,125d33db8f7fc949,0,0,False,,2020-04-06 01:50:44+00:00,2020,2020-04-01,23,1627,4.454483230663929,2347,pt,0.985869734460146,True,110,21,3,False,False,False,False,False,pt,False,False,False,False,0.9812927842140198,0.9506635665893555,0.9340200424194336,0.8750414252281189,0.21661165356636047,0.217337504029274,False,False,False,False,False,False,0,positive
UgyStFh-6aNfWq_sRQZ4AaABAg,TdWEhMOrRpQ,Que delícia de música acalma a alma de qualquer monstro 😇😇,Que delícia de música acalma a alma de qualquer monstro 😇😇,5b9f7727b9dc1742,5,0,False,,2020-04-05 22:57:51+00:00,2020,2020-04-01,23,1626,4.4517453798767965,2347,pt,0.970524048464146,True,58,11,1,False,False,False,False,False,pt,False,False,False,False,0.984017014503479,0.2787473499774933,0.4428774118423462,0.2522919476032257,0.01919744908809662,0.005301894620060921,False,False,False,False,False,False,0,positive
UgyC8liE9uZERdqljwp4AaABAg,TdWEhMOrRpQ,"Man, watching Wanted was worth it for finding this gem","Man, watching Wanted was worth it for finding this gem",106fbd09d344cfcd,0,0,False,,2020-04-05 20:40:58+00:00,2020,2020-04-01,23,1626,4.4517453798767965,2347,en,0.8857475239305983,True,54,10,0,False,False,False,False,False,en,False,False,False,False,0.8313485383987427,0.8453688621520996,0.5438324809074402,0.22669802606105804,0.013007945381104946,0.041287973523139954,False,False,False,False,False,False,0,positive
Ugyn0hGFX6iqbR_z-gx4AaABAg,TdWEhMOrRpQ,A mais bela canção que já ouvi na minha vida!,A mais bela canção que já ouvi na minha vida!,699d8a70c0f7b920,2,0,False,,2020-04-05 18:09:39+00:00,2020,2020-04-01,23,1626,4.4517453798767965,2347,pt,0.9565625265246231,True,45,10,0,False,False,False,False,False,pt,False,False,False,False,0.9869229197502136,0.9832949042320251,0.9475268721580505,0.8228306770324707,0.2572982609272003,0.6881541609764099,False,False,False,False,False,False,0,positive
Ugw8ufXa_4ehZ1YkP5J4AaABAg,TdWEhMOrRpQ,"This music come in our lives, doing in us a great change, giving peace. It is possible to feel and to hear our spirit. To see our live relaxing is good. We need to thanks for this Singer, Andrea.","This music come in our lives, doing in us a great change, giving peace. It is possible to feel and to hear our spirit. To see our live relaxing is good. We need to thanks for this Singer, Andrea.",b54f2e6b76fdf48a,3,0,False,,2020-04-05 03:11:21+00:00,2020,2020-04-01,23,1626,4.4517453798767965,2348,en,0.9999999999999988,True,195,39,0,False,False,False,False,False,en,False,False,False,False,0.1395648717880249,0.8724560737609863,0.5481897592544556,0.2748863399028778,0.08166611194610596,0.0007598414085805416,False,False,False,False,False,False,0,positive
Ugy_RCEqKX9NMsd59Ql4AaABAg,TdWEhMOrRpQ,Que a benção de Deus recaia sobre vocês,Que a benção de Deus recaia sobre vocês,339b3be814638d23,0,0,False,,2020-04-05 00:08:13+00:00,2020,2020-04-01,23,1626,4.4517453798767965,2348,pt,0.9891187316546424,True,39,8,0,False,False,False,False,False,pt,False,False,False,False,0.990731954574585,0.9184070825576782,0.6233768463134766,0.757256269454956,0.1823526918888092,0.27009499073028564,False,False,False,False,False,False,0,positive
UgwtUUChY3ZGsnZ-hl14AaABAg,TdWEhMOrRpQ,Eu amo de paixao as músicas de TENORES E ANDREIA BOCELLI É MARAVILHOSO DEMAIS. ❤❤❤❤❤👏👏👏👏,Eu amo de paixao as músicas de TENORES E ANDREIA BOCELLI É MARAVILHOSO DEMAIS. ❤❤❤👏👏👏,a9afc36ca7b9bbf5,1,0,False,,2020-04-04 22:38:44+00:00,2020,2020-04-01,23,1625,4.4490075290896645,2348,pt,0.9701939253577664,True,85,15,1,False,False,False,False,False,pt,False,False,False,False,0.9799190163612366,0.8641672134399414,0.6489114165306091,0.8177382946014404,0.039305612444877625,0.11992254108190536,False,False,False,False,False,False,0,positive
UgxwMCoEreROjSC69GR4AaABAg,TdWEhMOrRpQ,Eu. Socorro sempre escuto todos os dias sempre,Eu. Socorro sempre escuto todos os dias sempre,f8e19c97891c02c7,1,0,False,,2020-04-04 19:32:01+00:00,2020,2020-04-01,23,1625,4.4490075290896645,2348,pt,0.8646265635126985,True,46,8,0,False,False,False,False,False,pt,False,False,False,False,0.9614773988723755,0.864710807800293,0.7088176012039185,0.49218815565109253,0.03695148229598999,0.5271947979927063,False,False,False,False,False,False,0,neutral
UgxXjqhwiS28pXGPxvB4AaABAg,TdWEhMOrRpQ,Argentina tambien reza por la gente de Italia!!!,Argentina tambien reza por la gente de Italia!!!,a7c54016c90fc18d,0,0,False,,2020-04-04 06:03:38+00:00,2020,2020-04-01,23,1625,4.4490075290896645,2349,es,0.5584067275352,True,48,8,0,False,False,False,False,False,es,False,False,False,False,0.9302288293838501,0.9699209928512573,0.40756914019584656,0.9352431297302246,0.06912820786237717,0.5136684775352478,False,False,False,False,False,False,0,positive
Ugzyxwyw9A_UnXgFtxV4AaABAg,TdWEhMOrRpQ,Parece o professor de la casa de  papel ou eu to doido ?,Parece o professor de la casa de papel ou eu to doido ?,478b627ac8810711,0,0,False,,2020-04-04 04:06:09+00:00,2020,2020-04-01,23,1625,4.4490075290896645,2349,pt,0.8501767899424318,True,55,13,0,False,False,False,False,False,pt,False,False,False,False,0.9956005811691284,0.847668468952179,0.8188816905021667,0.8258005976676941,0.2220563292503357,0.8410928249359131,False,False,False,False,False,False,0,negative
Ugwd94Fo7esa8O50P5p4AaABAg,TdWEhMOrRpQ,Fuerzas Italia en el nombre Jesús van a salir de esta,Fuerzas Italia en el nombre Jesús van a salir de esta,d6f11359af6a1d60,0,0,False,,2020-04-03 17:04:44+00:00,2020,2020-04-01,23,1624,4.446269678302532,2349,es,0.9256249809662164,True,53,11,0,False,False,False,False,False,es,False,False,False,False,0.986303985118866,0.7353566884994507,0.5326682329177856,0.7670797109603882,0.1213209331035614,0.5236638784408569,False,False,False,False,False,False,0,neutral
UgwaNGf3QpgC7Rop72x4AaABAg,TdWEhMOrRpQ,Força Itália que Deus tenha misericórdia,Força Itália que Deus tenha misericórdia,00a2e37738e0a123,0,0,False,,2020-04-03 13:52:26+00:00,2020,2020-04-01,23,1624,4.446269678302532,2349,pt,1.0,True,40,6,0,False,False,False,False,False,pt,False,False,False,False,0.9976288080215454,0.9390737414360046,0.5102524757385254,0.9124946594238281,0.23863889276981354,0.7129322290420532,False,False,False,False,False,False,0,positive
UgwpURJqTm2MYDSsyXh4AaABAg,TdWEhMOrRpQ,The most gorgeous song x,The most gorgeous song x,9b186501197d41eb,0,0,False,,2020-04-03 11:22:20+00:00,2020,2020-04-01,23,1624,4.446269678302532,2350,en,0.7320820900603483,True,24,5,0,False,False,False,False,False,en,False,False,False,False,0.9204328656196594,0.7381975650787354,0.3225259780883789,0.5141563415527344,0.1575576812028885,0.07204688340425491,False,False,False,False,False,False,0,positive
Ugx9XIyK0gWHQ44Ev1t4AaABAg,TdWEhMOrRpQ,"Minhas condolências a povo italianos, mais não deixo de escutar boa música de vocês","Minhas condolências a povo italianos, mais não deixo de escutar boa música de vocês",acbf18cffb5dce5b,0,0,False,,2020-04-03 06:40:27+00:00,2020,2020-04-01,23,1624,4.446269678302532,2350,pt,0.9995977742773436,True,83,14,0,False,False,False,False,False,pt,False,False,False,False,0.999317467212677,0.984811007976532,0.6448963284492493,0.4253665506839752,0.09619516879320145,0.7926247715950012,False,True,False,False,False,False,1,negative
UgxZB80BXbn3wQELkHJ4AaABAg,TdWEhMOrRpQ,100%andrea   fora globo vírus quer dizer globo lixooooo,100%andrea fora globo vírus quer dizer globo lixooo,492868dbe8badc8f,0,0,False,,2020-04-03 02:36:52+00:00,2020,2020-04-01,23,1624,4.446269678302532,2350,pt,0.568609084101369,True,51,8,0,False,False,False,False,False,pt,False,False,False,False,0.9866105318069458,0.7716284990310669,0.4814538061618805,0.79302579164505,0.06397765874862671,0.516839325428009,False,False,False,False,False,False,0,negative
UgwcAB-cI_t83MHK2fd4AaABAg,TdWEhMOrRpQ,"¡Forza Italia, vi amiamo, abbracci dall'argentina!","¡Forza Italia, vi amiamo, abbracci dall'argentina!",35aedb2c912b6dd9,11,1,False,,2020-04-02 22:30:44+00:00,2020,2020-04-01,23,1623,4.4435318275154,2350,it,0.951572892251112,True,50,6,0,False,False,False,False,False,it,False,False,False,False,0.9981541633605957,0.9842154383659363,0.7170118689537048,0.9627256989479065,0.3888500928878784,0.7366138100624084,False,False,False,False,False,False,0,positive
Ugxa2hs1Jwe5m3odMz14AaABAg,TdWEhMOrRpQ,Ouvindo na quarentena. 2020. Abril,Ouvindo na quarentena. 2020. Abril,87d1a7b3ca444b53,0,0,False,,2020-04-02 19:15:52+00:00,2020,2020-04-01,23,1623,4.4435318275154,2350,pt,0.611449234225664,True,34,5,0,False,False,False,False,False,pt,False,False,False,False,0.9830036759376526,0.9197867512702942,0.6529056429862976,0.8856314420700073,0.31499800086021423,0.756177544593811,False,False,False,False,False,False,0,neutral
UgyWyydD18sMJr9HGg14AaABAg,TdWEhMOrRpQ,روعة روعة إحساس رائع ضرب من الخيال,روعة روعة إحساس رائع ضرب من الخيال,a1d4a6f4fc99bbcf,0,0,False,,2020-04-01 17:48:02+00:00,2020,2020-04-01,23,1622,4.440793976728268,2351,ar,1.0,True,34,7,0,False,False,False,False,False,other,False,False,False,False,0.9846641421318054,0.7320175170898438,0.5083000063896179,0.7279754281044006,0.09310954064130783,0.021532876417040825,False,False,False,False,False,False,0,positive
UgzUSRlHPL5fz3_YYcp4AaABAg,TdWEhMOrRpQ,Estamos orando por vocês irmãos Italianos !!!!,Estamos orando por vocês irmãos Italianos !!!,d1bc1f1699e8951a,3,0,False,,2020-04-01 02:54:08+00:00,2020,2020-04-01,23,1622,4.440793976728268,2352,pt,0.9878646877403814,True,45,7,0,False,False,False,False,False,pt,False,False,False,False,0.9980044364929199,0.9762653112411499,0.640186071395874,0.8010035157203674,0.13128456473350525,0.4038607180118561,False,False,False,False,False,False,0,positive
UgykK8FXWp9EkUCTk8l4AaABAg,TdWEhMOrRpQ,Anyone from Talent Show Collab?,Anyone from Talent Show Collab?,a9fcd49c554a42f8,0,0,False,,2020-03-31 14:07:52+00:00,2020,2020-03-01,23,1621,4.438056125941136,2352,en,0.6295834935116454,True,31,5,0,False,False,False,False,False,en,False,False,False,False,0.12857985496520996,0.6400173306465149,0.21967212855815887,0.8416630625724792,0.09089675545692444,0.5468591451644897,False,False,False,False,False,False,0,neutral
UgzeI99PbwlOGKpB1Bx4AaABAg,TdWEhMOrRpQ,"Incredibile , Andrea Bocelli 💯🔝","Incredibile , Andrea Bocelli 💯🔝",13756aef1e29d0ad,0,0,False,,2020-03-31 09:56:16+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,it,0.6979628122880289,True,31,5,1,False,False,False,False,False,it,False,False,False,False,0.9989225268363953,0.8708308935165405,0.6199315190315247,0.986738920211792,0.03919513151049614,0.6493563055992126,False,False,True,False,False,False,1,positive
UgxrLrKddn7GgHSkFth4AaABAg,TdWEhMOrRpQ,"GRAZIE ANDREA!!
Mi hai fatto commuovere di nuovo, come solo questa canzone riesce a fare, più che mai adesso questa canzone mi fa immaginare a quando finita la quarantena rivedrò il mio ragazzo.","GRAZIE ANDREA!! Mi hai fatto commuovere di nuovo, come solo questa canzone riesce a fare, più che mai adesso questa canzone mi fa immaginare a quando finita la quarantena rivedrò il mio ragazzo.",c0af1dd702ed1139,0,0,False,,2020-03-31 08:38:11+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,it,1.0,True,194,33,0,False,False,False,False,False,it,False,False,False,False,0.9992930889129639,0.9786719083786011,0.9668514728546143,0.454714298248291,0.28552135825157166,0.9742884039878845,True,True,False,False,False,False,2,positive
UgzFx-_fz4cOSDc_c_54AaABAg,TdWEhMOrRpQ,I have no clue about opera and this the first ive listened to but i like it and if anyone could shout out another like this dude that would be apreciated,I have no clue about opera and this the first ive listened to but i like it and if anyone could shout out another like this dude that would be apreciated,60cecd47482ec486,0,0,False,,2020-03-31 04:34:51+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,en,1.0,True,153,31,0,False,False,False,False,False,en,False,False,False,False,0.9864156246185303,0.6029971241950989,0.27105870842933655,0.5891255140304565,0.14411874115467072,0.039158374071121216,False,False,False,False,False,False,0,positive
UgwfxrzGaFwDob04p5p4AaABAg,TdWEhMOrRpQ,"_Ensemble, nous allons vaincre ce virus._","_Ensemble, nous allons vaincre ce virus._",54af40456f14d5f5,3,1,False,,2020-03-31 04:11:34+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,fr,0.9117737827450983,True,41,6,0,False,False,False,False,False,fr,False,False,False,False,0.9943908452987671,0.8740772008895874,0.8050197958946228,0.8285229802131653,0.39864054322242737,0.9042284488677979,False,False,False,False,False,False,0,negative
UgylpxjPiFEat0X_Okt4AaABAg,TdWEhMOrRpQ,"Our italy praying for you
what a wonderful culture history u have..... It's Rome with all this history
Praying God that every body will be safe
With all our heart we are with italy its more than hercule power and movies its truth of culture",Our italy praying for you what a wonderful culture history u have... It's Rome with all this history Praying God that every body will be safe With all our heart we are with italy its more than hercule power and movies its truth of culture,aaaf8a1991b15d0f,9,1,False,,2020-03-31 03:55:39+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,en,1.0,True,238,45,0,False,False,False,False,False,en,False,False,False,False,0.9985278248786926,0.9970247745513916,0.675336480140686,0.7020707130432129,0.19042274355888367,0.4439469277858734,False,False,False,False,True,False,1,positive
Ugw2D05PPCdP4ktw0q54AaABAg,TdWEhMOrRpQ,Fuerza Italia desde españa ❤️,Fuerza Italia desde españa ❤️,6fc472d6c25bae27,1,1,False,,2020-03-31 03:10:00+00:00,2020,2020-03-01,23,1621,4.438056125941136,2353,es,0.9796716212390212,True,29,5,1,False,False,False,False,False,es,False,False,False,False,0.9897315502166748,0.9280509948730469,0.5860491394996643,0.8307658433914185,0.09978228062391281,0.3734186887741089,False,False,False,False,False,False,0,positive
