comment_id,video_id,text,text_clean,author_pseudo,like_count,reply_count,is_reply,parent_id,published_at,comment_year,comment_ym,years_since_performance,days_since_upload,years_since_upload,comment_age_days,lang,lang_conf,lang_reliable,n_chars,n_tokens,n_emoji,is_textless,probe_who_listening,probe_personal_memory,probe_mortality,probe_restorative
UgxjC01JP6zSqVTtV9h4AaABAg,TdWEhMOrRpQ,God this guy is amazing,God this guy is amazing,37fec3f0267208f2,0,0,False,,2021-07-26 20:25:16+00:00,2021,2021-07-01,24,2103,5.757700205338809,1870,en,0.4944698738402007,False,23,5,0,False,False,False,False,False
UgyliCvoZqboW3aezid4AaABAg,TdWEhMOrRpQ,"Vivo nel Ceará Brasile, mi  piace molto ascoItare questa bellissima canzone 👏moro no Ceará Brasil gosto muito de ouvir essa linda música","Vivo nel Ceará Brasile, mi piace molto ascoItare questa bellissima canzone 👏moro no Ceará Brasil gosto muito de ouvir essa linda música",0877343202a7cb2f,0,0,False,,2021-07-26 18:28:30+00:00,2021,2021-07-01,24,2103,5.757700205338809,1870,pt,0.5924039420499564,True,135,22,1,False,False,False,False,False
UgzUjXbnkjMpJxL5FS94AaABAg,TdWEhMOrRpQ,"And now think what the doctors could have done, suggesting his mother should do an abortion...","And now think what the doctors could have done, suggesting his mother should do an abortion...",78dcc1260a2835a7,0,0,False,,2021-07-26 06:32:28+00:00,2021,2021-07-01,24,2103,5.757700205338809,1871,en,0.983625494513579,True,94,16,0,False,False,False,False,False
UgyzgW6alrF-mCu070Z4AaABAg,TdWEhMOrRpQ,"Me emociona, me encanta 🥲❤️","Me emociona, me encanta 🥲❤️",f49cb94f5b6deda7,0,0,False,,2021-07-26 02:46:33+00:00,2021,2021-07-01,24,2103,5.757700205338809,1871,es,0.4754126332114378,False,27,5,1,False,False,False,False,False
UgwGj1JCzDO__iU1WK54AaABAg,TdWEhMOrRpQ,What i would give to have been at that concert... Beautiful location and this performance was absolutely breathtaking <3,What i would give to have been at that concert... Beautiful location and this performance was absolutely breathtaking <3,07ac82fb50340125,0,2,False,,2021-07-25 17:50:12+00:00,2021,2021-07-01,24,2102,5.754962354551677,1871,en,0.9908756019106163,True,120,19,0,False,False,False,False,False
UgwGj1JCzDO__iU1WK54AaABAg.9QE5LX6XufP9QESfnOZ6ol,TdWEhMOrRpQ,"Oh yeah, after a long long time I see this again and it's still so satisfying. Once I'd like to learn Italian language, beautiful language, songs, country, food ♥","Oh yeah, after a long long time I see this again and it's still so satisfying. Once I'd like to learn Italian language, beautiful language, songs, country, food ♥",9990abc8c8f7ffdb,0,0,True,UgwGj1JCzDO__iU1WK54AaABAg,2021-07-25 21:14:04+00:00,2021,2021-07-01,24,2102,5.754962354551677,1871,en,0.999999999999998,True,162,29,1,False,False,False,False,False
UgwGj1JCzDO__iU1WK54AaABAg.9QE5LX6XufP9QGR-X6LYxL,TdWEhMOrRpQ,@MrJan616 Yes it's an amazing country ! I went to Firenze 2 weeks ago and the city is amazing ! So many things to see and eat 😋,Yes it's an amazing country ! I went to Firenze 2 weeks ago and the city is amazing ! So many things to see and eat 😋,07ac82fb50340125,1,0,True,UgwGj1JCzDO__iU1WK54AaABAg,2021-07-26 15:37:55+00:00,2021,2021-07-01,24,2103,5.757700205338809,1870,en,0.8411362927293586,True,117,27,1,False,False,False,False,False
Ugx9m2Bx-5oxxYR4rYR4AaABAg,TdWEhMOrRpQ,Respect  monsieur,Respect monsieur,c2523dc0a6b152db,0,0,False,,2021-07-25 17:02:23+00:00,2021,2021-07-01,24,2102,5.754962354551677,1871,fr,0.7911306229218842,False,16,2,0,False,False,False,False,False
UgwsQvoP7zk0TexVKJN4AaABAg,TdWEhMOrRpQ,Каждый звук божественный,Каждый звук божественный,0db81b0fda352d1e,0,0,False,,2021-07-25 16:24:16+00:00,2021,2021-07-01,24,2102,5.754962354551677,1871,ru,1.0,True,24,3,0,False,False,False,False,False
UgwsRwHmzkW_S6lhoI14AaABAg,TdWEhMOrRpQ,The f*ckin Catalina Wine Mixer...,The f*ckin Catalina Wine Mixer...,8b6f3ea083252870,0,0,False,,2021-07-25 13:28:13+00:00,2021,2021-07-01,24,2102,5.754962354551677,1871,en,0.22681176513321374,False,33,5,0,False,False,False,False,False
Ugz2IfBAKI5ZDMHeKf14AaABAg,TdWEhMOrRpQ,A better time!,A better time!,bdd33f480a845554,0,0,False,,2021-07-25 06:42:15+00:00,2021,2021-07-01,24,2102,5.754962354551677,1872,en,0.2626003408556463,False,14,3,0,False,False,False,False,False
UgxDQknngsGbJMgLdf54AaABAg,TdWEhMOrRpQ,Incredible. No words to even describe this magnificence,Incredible. No words to even describe this magnificence,a22672b16a4722c4,0,0,False,,2021-07-25 02:34:24+00:00,2021,2021-07-01,24,2102,5.754962354551677,1872,en,0.8503275677176045,True,55,8,0,False,False,False,False,False
UgzyLTL9MsBVViDMpth4AaABAg,TdWEhMOrRpQ,"Domando , perche bocelli non fa , una mensa per i poveri , nel suo ristoranti , a forte dei marmi , si e cosi bravo , deve cominciar a farlo , dei soldi ne a , bocellino , fai , per i poveri , algo en  el ristorante .","Domando , perche bocelli non fa , una mensa per i poveri , nel suo ristoranti , a forte dei marmi , si e cosi bravo , deve cominciar a farlo , dei soldi ne a , bocellino , fai , per i poveri , algo en el ristorante .",4612222526d25327,0,0,False,,2021-07-24 17:53:22+00:00,2021,2021-07-01,24,2101,5.752224503764545,1872,it,0.9999999999999957,True,216,50,0,False,False,False,False,False
UgwJn8XCI7GGNI5MiDp4AaABAg,TdWEhMOrRpQ,"Luciano and Andrea, the best to ever do it","Luciano and Andrea, the best to ever do it",abd92bda5e7fc6b9,1,0,False,,2021-07-24 17:52:36+00:00,2021,2021-07-01,24,2101,5.752224503764545,1872,it,0.20528691170817534,False,42,9,0,False,False,False,False,False
UgwJZ5HqqyTmJdhWW5d4AaABAg,TdWEhMOrRpQ,Majestic and hair raising performance - absolute perfection,Majestic and hair raising performance - absolute perfection,702009adc7b91e85,0,0,False,,2021-07-24 03:40:17+00:00,2021,2021-07-01,24,2101,5.752224503764545,1873,en,0.7622225440538419,True,59,8,0,False,False,False,False,False
UgyhNEt62GQuxDQS9bp4AaABAg,TdWEhMOrRpQ,"Beautiful Melody in piano.... This Voice is marvelous, strong and Sweet.... Congratulations!","Beautiful Melody in piano... This Voice is marvelous, strong and Sweet... Congratulations!",f1af978d03b68561,1,1,False,,2021-07-23 23:19:42+00:00,2021,2021-07-01,24,2100,5.749486652977413,1873,en,0.8994241200985514,True,90,12,0,False,False,False,False,False
UgyhNEt62GQuxDQS9bp4AaABAg.9Q9XT7I1a4f9QT4uibNTXA,TdWEhMOrRpQ,Che bella voce potente! apprezzo! Spero di vederti in concerto molto presto .. io sono phillippe marveaux possiamo simpatizzare ........,Che bella voce potente! apprezzo! Spero di vederti in concerto molto presto .. io sono phillippe marveaux possiamo simpatizzare ...,d3c60318210205f5,0,0,True,UgyhNEt62GQuxDQS9bp4AaABAg,2021-07-31 13:35:00+00:00,2021,2021-07-01,24,2108,5.771389459274469,1865,it,0.9992715271781825,True,131,20,0,False,False,False,False,False
UgwqnMBiTPe8KRwP39N4AaABAg,TdWEhMOrRpQ,Dedicazie speciala per ragazzi italiani buona serata tanta salute felicita pace buona serata grazie mille grazie mille,Dedicazie speciala per ragazzi italiani buona serata tanta salute felicita pace buona serata grazie mille grazie mille,69fc1e50a639372c,0,0,False,,2021-07-23 18:01:34+00:00,2021,2021-07-01,24,2100,5.749486652977413,1873,it,0.9831861233989374,True,118,17,0,False,False,False,False,False
UgzoimdbEWpqlYTQich4AaABAg,TdWEhMOrRpQ,CLeberd,CLeberd,d466a563c2e8d2bc,1,0,False,,2021-07-23 17:09:30+00:00,2021,2021-07-01,24,2100,5.749486652977413,1873,es,0.16637513670638834,False,7,1,0,False,False,False,False,False
Ugwi1xpAvMNTsLg89J54AaABAg,TdWEhMOrRpQ,Não tem palavras para descrever essa música simplesmente lindaaa,Não tem palavras para descrever essa música simplesmente lindaaa,0303fb1763a7f265,2,0,False,,2021-07-23 15:40:00+00:00,2021,2021-07-01,24,2100,5.749486652977413,1873,pt,0.9960199269978025,True,64,9,0,False,False,False,False,False
UgwQYn06_Rf8Y_N9Zp54AaABAg,TdWEhMOrRpQ,He is also a lawyer,He is also a lawyer,56c467f176bd2cd8,0,0,False,,2021-07-23 05:59:15+00:00,2021,2021-07-01,24,2100,5.749486652977413,1874,en,0.5957142571147918,True,19,5,0,False,False,False,False,False
Ugw-WR6feKlMZBxy4jp4AaABAg,TdWEhMOrRpQ,No sé por qué extraña razón esta canción casi me hace llorar aún cuando no tengo motivos para hacerlo. Hay algo mágico en la voz de Bocelli.,No sé por qué extraña razón esta canción casi me hace llorar aún cuando no tengo motivos para hacerlo. Hay algo mágico en la voz de Bocelli.,fccfb24f5d50f72e,0,0,False,,2021-07-23 02:23:54+00:00,2021,2021-07-01,24,2100,5.749486652977413,1874,es,0.9943655322951815,True,140,27,0,False,False,False,False,False
UgxYcWfnkjJS-EJBQlx4AaABAg,TdWEhMOrRpQ,Amazing.... beautiful beautiful master piece 👏🏾👏🏾👏🏾👏🏾,Amazing... beautiful beautiful master piece 👏🏾👏🏾👏🏾👏🏾,4ba483e407f18d19,0,0,False,,2021-07-22 21:40:34+00:00,2021,2021-07-01,24,2099,5.746748802190281,1874,en,0.7547649137507914,True,52,6,1,False,False,False,False,False
UgxYstKTLfRQPhUYA714AaABAg,TdWEhMOrRpQ,I really wanted to scream out boats and hoes!,I really wanted to scream out boats and hoes!,0208991c4c9c2f14,0,0,False,,2021-07-22 16:33:36+00:00,2021,2021-07-01,24,2099,5.746748802190281,1874,en,0.8621453558002917,True,45,9,0,False,False,False,False,False
Ugx2C7El9SBhxeGYiOl4AaABAg,TdWEhMOrRpQ,𝐉𝐮𝐬𝐭 𝐩𝐞𝐫𝐟𝐞𝐜𝐭 🤍,𝐉𝐮𝐬𝐭 𝐩𝐞𝐫𝐟𝐞𝐜𝐭 🤍,d8dd857eda7f56bb,0,0,False,,2021-07-22 10:17:51+00:00,2021,2021-07-01,24,2099,5.746748802190281,1875,ar,0.0,False,14,3,1,False,False,False,False,False
Ugzv4SZWLW1vziA8yrJ4AaABAg,TdWEhMOrRpQ,Esse homem não e deste muundo ele e único maravilhoso lindo elegantedalva,Esse homem não e deste muundo ele e único maravilhoso lindo elegantedalva,24bd6b81064369b2,0,0,False,,2021-07-22 05:51:41+00:00,2021,2021-07-01,24,2099,5.746748802190281,1875,pt,0.976190870229503,True,73,12,0,False,False,False,False,False
Ugw5dZzM8djgApcReu14AaABAg,TdWEhMOrRpQ,AMOOOO <3,AMOOO <3,e179bac049178246,0,0,False,,2021-07-21 19:57:02+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1875,nl,0.18364392261944393,False,8,2,0,False,False,False,False,False
UgwnIyVc1Wuf3OTyoNV4AaABAg,TdWEhMOrRpQ,😔😔😔,😔😔😔,78327cc7ea49e5e1,0,0,False,,2021-07-21 16:51:07+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1875,en,0.0,False,3,1,1,True,False,False,False,False
UgxHSsvQKhhJXJ6-_9F4AaABAg,TdWEhMOrRpQ,💚🤍❤,💚🤍❤,0a62f38509d6d0f0,0,0,False,,2021-07-21 03:10:34+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1876,en,0.0,False,3,1,1,True,False,False,False,False
UgxVAEZo8d0_ZlazDxB4AaABAg,TdWEhMOrRpQ,到底為甚麼要在演奏中鼓掌啊不能等到結束嗎？哭啊,到底為甚麼要在演奏中鼓掌啊不能等到結束嗎？哭啊,0796341c7fb8c789,0,0,False,,2021-07-21 03:07:12+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1876,zh,1.0,False,23,1,0,False,False,False,False,False
Ugx1Ni8EhHbc0oOuWi94AaABAg,TdWEhMOrRpQ,Vi q esse cara é tão talentoso a ponto de q tem todos os tipos de pessoas aqui americanos europeus asiáticos etc...,Vi q esse cara é tão talentoso a ponto de q tem todos os tipos de pessoas aqui americanos europeus asiáticos etc...,d456eba4291a01e0,0,0,False,,2021-07-21 01:51:04+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1876,pt,0.9848246428490672,True,115,22,0,False,False,False,False,False
UgyMGeAFJog-SEO_JXF4AaABAg,TdWEhMOrRpQ,I think I felt in love now ......,I think I felt in love now ...,0c7c1ef2afb6022d,0,0,False,,2021-07-21 00:50:09+00:00,2021,2021-07-01,24,2098,5.7440109514031485,1876,en,0.4749961580446117,False,30,8,0,False,False,False,False,False
UgxYV9QL_1viUXX2TpR4AaABAg,TdWEhMOrRpQ,The Sopranos!,The Sopranos!,551fa1e0461b12fb,0,0,False,,2021-07-20 21:46:12+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1876,es,0.21013740937311376,False,13,2,0,False,False,False,False,False
UgxYstJ_p5Xn2wusetR4AaABAg,TdWEhMOrRpQ,"Gente eu amo essa música, me arrepio toda vez que escuto. Linda demais!!!!","Gente eu amo essa música, me arrepio toda vez que escuto. Linda demais!!!",ddd6547e5d6365c3,0,0,False,,2021-07-20 20:07:53+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1876,pt,0.9086825366622372,True,73,13,0,False,False,False,False,False
UgymuorUvPq-Whi9udd4AaABAg,TdWEhMOrRpQ,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻💟,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻💟,369f0450abbabd68,0,0,False,,2021-07-20 18:48:51+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1876,en,0.0,False,23,1,1,True,False,False,False,False
UgyR6Zu_XnuemjX6CQ54AaABAg,TdWEhMOrRpQ,"Amo essa voz, que talento👏🏻","Amo essa voz, que talento👏🏻",369f0450abbabd68,14,1,False,,2021-07-20 18:38:57+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1876,pt,0.30713352949107997,False,27,5,1,False,False,False,False,False
UgyR6Zu_XnuemjX6CQ54AaABAg.9Q1IxHAkEvJ9SdhU-YE6gj,TdWEhMOrRpQ,Te dejo una hermosa interpretación de esta cancion https://www.youtube.com/watch?v=ibs9eBY08Dc,Te dejo una hermosa interpretación de esta cancion,3f5cfa431646689a,1,0,True,UgyR6Zu_XnuemjX6CQ54AaABAg,2021-09-23 18:55:11+00:00,2021,2021-09-01,24,2162,5.919233401779603,1811,es,0.9691656296746637,True,50,8,0,False,False,False,False,False
Ugwv2OW-rVlHjwjQIRF4AaABAg,TdWEhMOrRpQ,Enough to make a grown man cry...,Enough to make a grown man cry...,c619b227a74741d4,1,0,False,,2021-07-20 18:32:04+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1876,en,0.7910569602716724,True,33,7,0,False,False,False,False,False
UgznUmCQYXn9PL0iAER4AaABAg,TdWEhMOrRpQ,🇮🇹,🇮🇹,7ee6ad4f0cc4f40d,0,0,False,,2021-07-20 11:09:29+00:00,2021,2021-07-01,24,2097,5.7412731006160165,1877,,0.0,False,2,1,0,False,False,False,False,False
UgxyY5CHYi42Ps6XRjl4AaABAg,TdWEhMOrRpQ,"Bravo Bocceli io non demintato mai tuai voce, keep it up 👍","Bravo Bocceli io non demintato mai tuai voce, keep it up 👍",473741d51b5f1a0d,0,0,False,,2021-07-19 15:31:02+00:00,2021,2021-07-01,24,2096,5.738535249828884,1877,it,0.39187954728153596,False,58,12,1,False,False,False,False,False
UgzyQXnvwOonGNkujdd4AaABAg,TdWEhMOrRpQ,"Quando sono solo
Sogno all'orizzonte
E mancan le parole
Si lo so che non c'è luce
In una stanza quando manca il sole
Se non ci sei tu con me, con me

Su le finestre
Mostra a tutti il mio cuore
Che hai acceso
Chiudi dentro me
La luce che
Hai incontrato per strada

Con te partirò
Paesi che non ho mai
Veduto e vissuto con te
Adesso si li vivrò
Con te partirò
Su navi per mari
Che io lo so
No no non esistono più
Con te io li vivrò

Quando sei lontana
Sogna all'orizzonte
E mancan le parole
E io si lo so
Che sei con me, con me
Tu mia luna tu sei qui con me
Mio sole tu sei qui con me, con me
Con me, con me

Con te partirò
Paesi che non ho mai
Veduto e vissuto con te
Adesso sì le vivrò
Con te partirò
Su navi per mari
Che io lo so
No no non esistono più
Con te io li rivivrò
Con te partirò
Su navi per mari
Che io lo so
No no non esistono più
Con te io li rivivrò
Con te partirò
Io con te","Quando sono solo Sogno all'orizzonte E mancan le parole Si lo so che non c'è luce In una stanza quando manca il sole Se non ci sei tu con me, con me Su le finestre Mostra a tutti il mio cuore Che hai acceso Chiudi dentro me La luce che Hai incontrato per strada Con te partirò Paesi che non ho mai Veduto e vissuto con te Adesso si li vivrò Con te partirò Su navi per mari Che io lo so No no non esistono più Con te io li vivrò Quando sei lontana Sogna all'orizzonte E mancan le parole E io si lo so Che sei con me, con me Tu mia luna tu sei qui con me Mio sole tu sei qui con me, con me Con me, con me Con te partirò Paesi che non ho mai Veduto e vissuto con te Adesso sì le vivrò Con te partirò Su navi per mari Che io lo so No no non esistono più Con te io li rivivrò Con te partirò Su navi per mari Che io lo so No no non esistono più Con te io li rivivrò Con te partirò Io con te",c235f0f86c0e46f0,0,0,False,,2021-07-19 12:52:07+00:00,2021,2021-07-01,24,2096,5.738535249828884,1877,it,1.0,True,884,198,0,False,False,False,False,False
UgzZ0ZkCpLCFM7Fvs5p4AaABAg,TdWEhMOrRpQ,😍,😍,82c01fe25328eaa7,0,0,False,,2021-07-19 01:22:26+00:00,2021,2021-07-01,24,2096,5.738535249828884,1878,,0.0,False,1,1,1,True,False,False,False,False
Ugx5qtdyXce2yu5tokV4AaABAg,TdWEhMOrRpQ,Que tipo de pessoa da deslike num vídeo desses?,Que tipo de pessoa da deslike num vídeo desses?,e32701dc07c4ae10,0,0,False,,2021-07-18 19:24:53+00:00,2021,2021-07-01,24,2095,5.735797399041752,1878,pt,0.8954254441531263,True,47,9,0,False,False,False,False,False
UgwsoIGztsrceUwXXwh4AaABAg,TdWEhMOrRpQ,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,316709112fa640ac,0,0,False,,2021-07-18 16:42:13+00:00,2021,2021-07-01,24,2095,5.735797399041752,1878,en,0.0,False,20,1,6,False,False,False,False,False
Ugzqn5F6iHoVSaStAgl4AaABAg,TdWEhMOrRpQ,Its the catalina wine mixer,Its the catalina wine mixer,43652c2f62526228,0,0,False,,2021-07-18 09:40:23+00:00,2021,2021-07-01,24,2095,5.735797399041752,1879,en,0.22677117969182298,False,27,5,0,False,False,False,False,False
UgyeWuS9pKzUx3rd-fV4AaABAg,TdWEhMOrRpQ,👏👏👏👏👏,👏👏👏,fc405fbcd0f0cac0,0,0,False,,2021-07-17 22:36:25+00:00,2021,2021-07-01,24,2094,5.73305954825462,1879,en,0.0,False,3,1,1,True,False,False,False,False
Ugwru1_s7wnwEW0Ska14AaABAg,TdWEhMOrRpQ,Esse cantor é um diamante,Esse cantor é um diamante,eecac42878c0a954,0,0,False,,2021-07-17 15:58:19+00:00,2021,2021-07-01,24,2094,5.73305954825462,1879,pt,0.2838616724311934,False,25,5,0,False,False,False,False,False
Ugxnr0kbTVrBXm8a1lF4AaABAg,TdWEhMOrRpQ,Dedicazie speciala per la gente italiana buon pranzo un cafe illi tanta salute buona giornata di sabato tanta serenità dignità libertà 🗽 🗽 🗽 🗽 serenità felicita pace buona giornata grazie mille grazie tanta salute grazie,Dedicazie speciala per la gente italiana buon pranzo un cafe illi tanta salute buona giornata di sabato tanta serenità dignità libertà 🗽 🗽 🗽 🗽 serenità felicita pace buona giornata grazie mille grazie tanta salute grazie,69fc1e50a639372c,0,0,False,,2021-07-17 09:23:40+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,it,0.9999999999963456,True,220,36,4,False,False,False,False,False
UgxAe2_8sPRvXI-DLVF4AaABAg,TdWEhMOrRpQ,Dedicazie speciala per ragazzi italiani buona giornata di sabato buon pranzo felicita pace tranquillità saggezza saggezza intellettuale e buon pomeriggio grazie mille grazie mille,Dedicazie speciala per ragazzi italiani buona giornata di sabato buon pranzo felicita pace tranquillità saggezza saggezza intellettuale e buon pomeriggio grazie mille grazie mille,69fc1e50a639372c,0,0,False,,2021-07-17 09:21:56+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,it,1.0,True,179,24,0,False,False,False,False,False
Ugy5QLqAODmzoZJUJmR4AaABAg,TdWEhMOrRpQ,You are my soul's eye ♥️♥️♥️♥️🕊️🕊️ I will keep loving your soul and you will remain immortal in my mind forever ♥️♥️♥️♥️🕊️🕊️🕊️🕊️,You are my soul's eye ♥️♥️♥️♥️🕊️🕊️ I will keep loving your soul and you will remain immortal in my mind forever ♥️♥️♥️♥️🕊️🕊️🕊️🕊️,667fac978c7639a6,0,0,False,,2021-07-17 09:00:59+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,en,0.8079593499195141,True,128,22,14,False,False,False,False,False
Ugw4Lw_ntl-TLBgdg3R4AaABAg,TdWEhMOrRpQ,Pays raciste,Pays raciste,9a31f67c47a10723,0,0,False,,2021-07-17 07:16:00+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,fr,0.407391497642126,False,12,2,0,False,False,False,False,False
UgzAqacLHvsPkevV54t4AaABAg,TdWEhMOrRpQ,Omg beautiful 🙏🎤❤️❤️❤️,Omg beautiful 🙏🎤❤️❤️❤️,5a29062d6c46a79a,1,0,False,,2021-07-17 04:33:49+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,en,0.384845504978537,False,22,3,3,False,False,False,False,False
UgzXKcR9O8u0zfK46LJ4AaABAg,TdWEhMOrRpQ,Its time to say goodbye - twenty one pilots,Its time to say goodbye - twenty one pilots,e76665042bbf6267,0,0,False,,2021-07-17 04:32:32+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,en,0.6381461100898693,True,43,9,0,False,False,False,False,False
UgwzZeEDZ8SRnkaEZxB4AaABAg,TdWEhMOrRpQ,Sempre amei😍😍😍😍😍,Sempre amei😍😍😍,633babf316bae451,2,0,False,,2021-07-17 02:22:08+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,pt,0.5494155306779595,False,14,2,1,False,False,False,False,False
Ugw3-nNPyBW8WyMDNlh4AaABAg,TdWEhMOrRpQ,💐,💐,56547024d119f789,0,0,False,,2021-07-17 01:42:28+00:00,2021,2021-07-01,24,2094,5.73305954825462,1880,,0.0,False,1,1,1,True,False,False,False,False
UgxiV52xuEwyT3J0P694AaABAg,TdWEhMOrRpQ,"2021 ? Not a single word I know, but in the name of music ( masterpiece ) I’m here.","2021 ? Not a single word I know, but in the name of music ( masterpiece ) I’m here.",e9ecda6ef9d75d82,0,0,False,,2021-07-16 23:39:34+00:00,2021,2021-07-01,24,2093,5.730321697467488,1880,en,0.7415107214795802,True,83,19,0,False,True,False,False,False
UgzubWX8rXxsgBnbywt4AaABAg,TdWEhMOrRpQ,💋💋💋💋💋💋🙏🕊🕊🕊🕊🕊🕊🧡🎶,💋💋💋🙏🕊🕊🕊🧡🎶,79e1ec35942011a8,0,0,False,,2021-07-16 19:17:00+00:00,2021,2021-07-01,24,2093,5.730321697467488,1880,en,0.0,False,9,1,1,True,False,False,False,False
UgyXehpAEeUfvAgQlWB4AaABAg,TdWEhMOrRpQ,Lindooooo!!!!!,Lindooo!!!,b5e6e429ce99a0ee,0,0,False,,2021-07-16 09:27:23+00:00,2021,2021-07-01,24,2093,5.730321697467488,1881,tl,0.44643597438319393,False,10,1,0,False,False,False,False,False
Ugx0cSuMm53uLAxpR4x4AaABAg,TdWEhMOrRpQ,Su sonrisa.,Su sonrisa.,9df72a4d1c4496fa,0,0,False,,2021-07-15 11:38:40+00:00,2021,2021-07-01,24,2092,5.727583846680356,1882,es,0.5508633440015948,False,11,2,0,False,False,False,False,False
UgxHbCtb7L5zC5Ah4Ux4AaABAg,TdWEhMOrRpQ,Was anyone else waiting for “boats and hoes” 😂😂😂,Was anyone else waiting for “boats and hoes” 😂😂😂,51a0c4780d99e9cc,1,0,False,,2021-07-15 05:23:54+00:00,2021,2021-07-01,24,2092,5.727583846680356,1882,en,0.7876401938133452,True,48,9,1,False,False,False,False,False
UgzhxOlB16fWikNEK2J4AaABAg,TdWEhMOrRpQ,"Spongebob: sorry I don't speak italian but this song my man, it's so sad","Spongebob: sorry I don't speak italian but this song my man, it's so sad",e517c807394a9e7e,0,0,False,,2021-07-14 20:24:50+00:00,2021,2021-07-01,24,2091,5.724845995893224,1882,en,0.3851761577808063,False,72,14,0,False,False,False,False,False
UgyxrFtbiiXFcBU1E5x4AaABAg,TdWEhMOrRpQ,😪😪,😪😪,dd1aaa3ca8ddcd38,0,0,False,,2021-07-14 05:43:58+00:00,2021,2021-07-01,24,2091,5.724845995893224,1883,,0.0,False,2,1,1,True,False,False,False,False
UgxPgXsDlbLeRkMCVxV4AaABAg,TdWEhMOrRpQ,Шшееееееедеееееврррр,Шшееедееевррр,7be9651c1884c162,0,0,False,,2021-07-13 20:57:03+00:00,2021,2021-07-01,24,2090,5.722108145106092,1883,ru,1.0,False,13,1,0,False,False,False,False,False
UgzzUCTVa1k3CO7hhrl4AaABAg,TdWEhMOrRpQ,"Maravilhoso!!
Meu sonho é estar presente em um show do Boceli! 💕",Maravilhoso!! Meu sonho é estar presente em um show do Boceli! 💕,2f0920255dc76be5,2,1,False,,2021-07-13 16:17:56+00:00,2021,2021-07-01,24,2090,5.722108145106092,1883,pt,0.8928762355017557,True,64,12,1,False,False,False,False,False
UgzzUCTVa1k3CO7hhrl4AaABAg.9Pk1FFXVMB09QT5-saEv7Z,TdWEhMOrRpQ,Che bella voce potente! apprezzo! Spero di vederti in concerto molto presto .. io sono phillippe marveaux possiamo simpatizzare ........,Che bella voce potente! apprezzo! Spero di vederti in concerto molto presto .. io sono phillippe marveaux possiamo simpatizzare ...,d3c60318210205f5,0,0,True,UgzzUCTVa1k3CO7hhrl4AaABAg,2021-07-31 13:35:51+00:00,2021,2021-07-01,24,2108,5.771389459274469,1865,it,0.9992715271781825,True,131,20,0,False,False,False,False,False
UgxAfX5RzM8gMcIGqwR4AaABAg,TdWEhMOrRpQ,"My mom and I love him, his voice is beautiful ❤️❤️❤️","My mom and I love him, his voice is beautiful ❤️❤️❤️",52745d71976d2b3c,1,0,False,,2021-07-13 16:00:41+00:00,2021,2021-07-01,24,2090,5.722108145106092,1883,en,0.6350708186183149,True,52,11,3,False,False,True,False,False
